accountNumber,agentId,name,macAddress,family,ipAddress,gateway,netMask,timestamp
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 02:53:54
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 03:46:29
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 03:16:26
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 03:31:30
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 04:16:20
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 04:01:23
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 04:46:22
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 04:31:26
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 05:01:19
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 05:16:23
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 05:46:21
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 05:31:26
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 06:01:15
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 06:31:12
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 06:46:11
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 06:16:13
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 07:17:24
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 07:31:21
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 07:02:18
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 07:46:27
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 08:31:20
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 08:01:22
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 08:46:22
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 08:16:17
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 09:16:23
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 09:01:20
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 09:46:23
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 09:31:22
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 10:31:18
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 10:46:17
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 10:01:18
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 10:16:20
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 11:16:16
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 11:02:24
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 11:31:14
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 11:46:15
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 12:01:10
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 12:16:10
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 12:32:14
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 12:47:11
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 13:32:14
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 13:01:02
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 13:16:04
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 13:46:11
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 14:01:15
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 14:16:18
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 14:31:17
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 14:46:17
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 15:31:10
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 15:01:17
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 15:16:19
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 15:46:05
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 16:31:20
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 16:16:12
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 16:46:21
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 16:01:07
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 17:17:22
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 17:46:10
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 17:01:21
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 17:31:12
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 18:46:01
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 18:02:11
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 18:32:08
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 18:16:03
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 19:00:59
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 19:32:13
185946404262,o-4ybz2yofaj6epht52,ens192,00:50:56:01:1A:C2,Ipv4,192.168.92.61,0.0.0.0,255.255.255.0,2018-05-24 19:46:12
