accountNumber,agentId,osName,osVersion,cpuType,hostName,hypervisor,timestamp
185946404262,o-3gs0l8zsxncd68g2r,Linux - CentOS Linux release 7.5.1804 (Core)  x86_64 (Linux 3.10.0-862.3.2.el7.x86_64),7.5.1804.0,x86_64,analytics.educationalmeasures.com,,2018-06-02 21:39:38
185946404262,o-3gs0l8zsxncd68g2r,Linux - CentOS Linux release 7.5.1804 (Core)  x86_64 (Linux 3.10.0-862.3.2.el7.x86_64),7.5.1804.0,x86_64,analytics.educationalmeasures.com,,2018-06-02 21:21:22
185946404262,o-3gs0l8zsxncd68g2r,Linux - CentOS Linux release 7.5.1804 (Core)  x86_64 (Linux 3.10.0-862.3.2.el7.x86_64),7.5.1804.0,x86_64,analytics.educationalmeasures.com,,2018-06-02 22:42:08
185946404262,o-3gs0l8zsxncd68g2r,Linux - CentOS Linux release 7.5.1804 (Core)  x86_64 (Linux 3.10.0-862.3.2.el7.x86_64),7.5.1804.0,x86_64,analytics.educationalmeasures.com,,2018-06-02 22:02:19
185946404262,o-3gs0l8zsxncd68g2r,Linux - CentOS Linux release 7.5.1804 (Core)  x86_64 (Linux 3.10.0-862.3.2.el7.x86_64),7.5.1804.0,x86_64,analytics.educationalmeasures.com,,2018-06-02 22:02:19
185946404262,o-3gs0l8zsxncd68g2r,Linux - CentOS Linux release 7.5.1804 (Core)  x86_64 (Linux 3.10.0-862.3.2.el7.x86_64),7.5.1804.0,x86_64,analytics.educationalmeasures.com,,2018-06-02 22:20:42
185946404262,o-3gs0l8zsxncd68g2r,Linux - CentOS Linux release 7.5.1804 (Core)  x86_64 (Linux 3.10.0-862.3.2.el7.x86_64),7.5.1804.0,x86_64,analytics.educationalmeasures.com,,2018-06-02 23:58:52
185946404262,o-3gs0l8zsxncd68g2r,Linux - CentOS Linux release 7.5.1804 (Core)  x86_64 (Linux 3.10.0-862.3.2.el7.x86_64),7.5.1804.0,x86_64,analytics.educationalmeasures.com,,2018-06-02 23:21:17
185946404262,o-3gs0l8zsxncd68g2r,Linux - CentOS Linux release 7.5.1804 (Core)  x86_64 (Linux 3.10.0-862.3.2.el7.x86_64),7.5.1804.0,x86_64,analytics.educationalmeasures.com,,2018-06-02 23:37:26
185946404262,o-3gs0l8zsxncd68g2r,Linux - CentOS Linux release 7.5.1804 (Core)  x86_64 (Linux 3.10.0-862.3.2.el7.x86_64),7.5.1804.0,x86_64,analytics.educationalmeasures.com,,2018-06-02 23:01:39
185946404262,o-3gs0l8zsxncd68g2r,Linux - CentOS Linux release 7.5.1804 (Core)  x86_64 (Linux 3.10.0-862.3.2.el7.x86_64),7.5.1804.0,x86_64,analytics.educationalmeasures.com,,2018-06-02 23:01:39
185946404262,o-3gs0l8zsxncd68g2r,Linux - CentOS Linux release 7.5.1804 (Core)  x86_64 (Linux 3.10.0-862.3.2.el7.x86_64),7.5.1804.0,x86_64,analytics.educationalmeasures.com,,2018-06-03 00:17:22
185946404262,o-3gs0l8zsxncd68g2r,Linux - CentOS Linux release 7.5.1804 (Core)  x86_64 (Linux 3.10.0-862.3.2.el7.x86_64),7.5.1804.0,x86_64,analytics.educationalmeasures.com,,2018-06-03 00:17:22
185946404262,o-3gs0l8zsxncd68g2r,Linux - CentOS Linux release 7.5.1804 (Core)  x86_64 (Linux 3.10.0-862.3.2.el7.x86_64),7.5.1804.0,x86_64,analytics.educationalmeasures.com,,2018-06-03 00:52:48
185946404262,o-3gs0l8zsxncd68g2r,Linux - CentOS Linux release 7.5.1804 (Core)  x86_64 (Linux 3.10.0-862.3.2.el7.x86_64),7.5.1804.0,x86_64,analytics.educationalmeasures.com,,2018-06-03 00:33:29
185946404262,o-3gs0l8zsxncd68g2r,Linux - CentOS Linux release 7.5.1804 (Core)  x86_64 (Linux 3.10.0-862.3.2.el7.x86_64),7.5.1804.0,x86_64,analytics.educationalmeasures.com,,2018-06-03 01:49:58
185946404262,o-3gs0l8zsxncd68g2r,Linux - CentOS Linux release 7.5.1804 (Core)  x86_64 (Linux 3.10.0-862.3.2.el7.x86_64),7.5.1804.0,x86_64,analytics.educationalmeasures.com,,2018-06-03 01:14:15
