accountNumber,agentId,name,macAddress,family,ipAddress,gateway,netMask,timestamp
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-10 19:59:24
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-10 19:59:24
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-10 20:16:35
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-10 20:52:52
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-10 20:35:47
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-10 21:48:15
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-10 21:30:01
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-10 21:30:01
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-10 21:11:57
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-10 22:53:10
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-10 22:31:54
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-10 22:31:54
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-10 22:31:54
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-10 23:15:36
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-10 23:15:36
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-10 23:58:12
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-10 23:31:42
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 00:17:26
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 00:17:26
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 00:38:35
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 00:56:35
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 01:49:59
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 01:49:59
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 01:15:45
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 01:15:45
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 02:48:51
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 02:32:49
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 02:32:49
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 02:32:49
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 03:09:01
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 03:30:17
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 03:30:17
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 03:46:21
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 04:17:09
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 04:17:09
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 04:50:13
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 04:50:13
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 05:45:36
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 05:45:36
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 05:09:19
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 05:28:29
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 06:51:37
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 06:51:37
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 06:17:28
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 06:17:28
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 07:31:54
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 07:15:57
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 07:15:57
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 08:14:21
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 08:14:21
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 08:14:21
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 08:31:23
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 09:01:08
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 09:01:08
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 09:46:55
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 09:46:55
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 09:17:07
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 10:09:09
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 10:44:11
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 10:44:11
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 11:58:16
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 11:36:11
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 11:18:11
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 11:00:04
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 11:00:04
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 12:52:27
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 12:32:22
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 12:14:14
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 12:14:14
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 13:14:44
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 13:14:44
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 13:33:00
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 14:00:25
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 14:00:25
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 14:33:22
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 14:50:21
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 14:16:19
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 15:30:33
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 15:30:33
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 15:48:43
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 15:09:21
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 16:52:24
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 16:33:19
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 16:33:19
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 16:33:19
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 17:46:53
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 17:46:53
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 17:28:38
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 17:09:27
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 18:09:06
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 18:30:22
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 18:30:22
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 19:49:13
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 19:06:41
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 19:06:41
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 19:30:00
185946404262,o-1e75y7xr9ifx0j1zd,eth0,02:ED:80:9E:51:20,Ipv4,172.31.25.58,0.0.0.0,255.255.240.0,2018-05-11 19:30:00
