accountNumber,agentId,name,macAddress,family,ipAddress,gateway,netMask,timestamp
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-27 21:32:28
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-27 21:32:28
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-27 21:51:46
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-27 22:09:56
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-27 22:50:49
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-27 22:33:42
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-27 22:33:42
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-27 23:06:51
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-27 23:28:13
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-27 23:46:46
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-27 23:46:46
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 00:42:38
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 00:25:29
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 00:58:43
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 00:05:04
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 01:52:29
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 01:14:49
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 01:32:09
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 01:32:09
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 02:09:36
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 02:47:18
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 02:47:18
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 02:27:48
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 03:40:01
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 03:21:45
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 03:04:32
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 04:17:46
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 04:17:46
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 04:57:22
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 04:36:00
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 04:00:19
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 05:36:14
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 05:53:23
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 05:17:59
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 05:17:59
185946404262,o-3gs0l8zsxncd68g2r,ens160,00:50:56:B0:12:81,Ipv4,192.168.92.31,0.0.0.0,255.255.255.0,2018-05-28 06:27:45
